Source,Target
3044686542,176371696
3044686542,494508400
3044686542,1324542439
3044686542,3406754831
3044686542,"7,65563348259836E+017"
3044686542,15546879
3044686542,1685888563
3044686542,85224634
3044686542,"8,6698500174062E+017"
3044686542,71320992
3044686542,"8,7036405404452E+017"
3044686542,2512604281
3044686542,4143614967
3044686542,26158691
3044686542,16045268
3044686542,156959224
3044686542,2250992192
3044686542,6273292
3044686542,54642987
3044686542,2375288959
3044686542,19843630
3044686542,121777206
3044686542,151914231
3044686542,15165858
3044686542,3009712208
3044686542,3151989727
3044686542,33519541
3044686542,4917922363
3044686542,68746721
3044686542,"8,33376066966168E+017"
3044686542,58235603
3044686542,"8,67935920036528E+017"
3044686542,366173107
3044686542,272099717
3044686542,3865005196
3044686542,183575679
3044686542,4202183893
3044686542,"7,34667419055231E+017"
3044686542,202836527
3044686542,1547838528
3044686542,2477512142
3044686542,4901919879
3044686542,1144882621
3044686542,"7,26313231619215E+017"
3044686542,3428114433
3044686542,"8,19837730268004E+017"
3044686542,1353625675
3044686542,17645638
3044686542,14365634
3044686542,12607092
3044686542,3220752032
3044686542,14309386
3044686542,161988348
3044686542,1531582164
3044686542,"7,6293481853134E+017"
3044686542,245833605
3044686542,"8,42050828601069E+017"
3044686542,"8,79783542498218E+017"
3044686542,176883031
3044686542,1851554534
3044686542,991600273
3044686542,389900156
3044686542,2937071
3044686542,47998559
3044686542,56806677
3044686542,2325734423
3044686542,134429434
3044686542,286994934
3044686542,1398876810
3044686542,"8,42093476699361E+017"
3044686542,15395859
3044686542,190987043
3044686542,2374358204
3044686542,132276160
3044686542,704769925
3044686542,275683462
3044686542,76440446
3044686542,29093157
3044686542,22756947
3044686542,"8,09483505759584E+017"
3044686542,428168586
3044686542,27415160
3044686542,2195724427
3044686542,390167291
3044686542,1612233594
3044686542,222548545
3044686542,2694150236
3044686542,4200716788
3044686542,"8,5372738743511E+017"
3044686542,1132384434
3044686542,"7,76166459261096E+017"
3044686542,8769542
3044686542,"8,17686608774394E+017"
3044686542,"7,67815929719771E+017"
3044686542,319124822
3044686542,27336538
3044686542,10012402
3044686542,22023030
3044686542,1898653928
3044686542,215244619
3044686542,"7,54127385277194E+017"
3044686542,208988759
3044686542,15871746
3044686542,"8,80126586208629E+017"
3044686542,473049796
3044686542,44897207
3044686542,773450
3044686542,15528719
3044686542,3209949862
3044686542,2281964312
3044686542,2196680173
3044686542,30960103
3044686542,39952227
3044686542,21713505
3044686542,2285891185
3044686542,22462234
3044686542,14162706
3044686542,7431072
3044686542,3123435075
3044686542,6069772
3044686542,3281181511
3044686542,2563255134
3044686542,14390525
3044686542,2387248926
3044686542,"7,94458165987439E+017"
3044686542,45562530
3044686542,"7,54214745138487E+017"
3044686542,15090415
3044686542,162088304
3044686542,41561657
3044686542,1718737136
3044686542,19256096
3044686542,59126394
3044686542,165745785
3044686542,402875257
3044686542,77655905
3044686542,278930750
3044686542,2798804447
3044686542,407200271
3044686542,28912478
3044686542,20361904
3044686542,117499026
3044686542,"7,76447537280524E+017"
3044686542,2384210779
3044686542,50286997
3044686542,49793068
3044686542,28053637
3044686542,2873444453
3044686542,2562977114
3044686542,100366610
3044686542,74522382
3044686542,2784123889
3044686542,49648553
3044686542,2981013099
3044686542,25410561
3044686542,15150655
3044686542,402996114
3044686542,2583592880
3044686542,"7,52615975330218E+017"
3044686542,23833666
3044686542,176460675
3044686542,22544842
3044686542,888706303
3044686542,3334394225
3044686542,15423006
3044686542,2504091956
3044686542,1428132774
3044686542,59721994
3044686542,2558787495
3044686542,170371192
3044686542,41359753
3044686542,15027761
3044686542,978152190
3044686542,49328534
3044686542,3143763525
3044686542,"8,04385907641979E+017"
3044686542,360667833
3044686542,"8,31947517424235E+017"
3044686542,1068951084
3044686542,987181214
3044686542,"8,57272676309549E+017"
3044686542,"7,35954684981084E+017"
3044686542,2746156591
3044686542,130780001
3044686542,16130960
3044686542,20653310
3044686542,16629477
3044686542,183548902
3044686542,20804020
3044686542,"7,48885228492562E+017"
3044686542,"7,99394402112184E+017"
3044686542,2510333484
3044686542,14286491
3044686542,300866884
3044686542,107722135
3044686542,213793319
3044686542,1344977138
3044686542,2151591714
3044686542,2709561560
3044686542,451448044
3044686542,75261668
3044686542,16949344
3044686542,88914175
3044686542,184931891
3044686542,136325501
3044686542,388345704
3044686542,96102210
3044686542,27596259
3044686542,234947344
3044686542,962997733
3044686542,376019079
3044686542,"8,36990389122974E+017"
3044686542,22911650
3044686542,244991150
3044686542,235261861
3044686542,250627412
3044686542,2460368252
3044686542,2665573442
3044686542,3803744547
3044686542,579941875
3044686542,268350241
3044686542,583180584
3044686542,223144852
3044686542,2362420566
3044686542,18525497
3044686542,"8,46289108418904E+017"
3044686542,342023138
3044686542,1151537048
3044686542,4733914515
3044686542,"8,40612089626468E+017"
3044686542,3880760903
3044686542,818903275
3044686542,"8,41811845811974E+017"
3044686542,15859033
3044686542,9626182
3044686542,20874917
3044686542,2678520439
3044686542,851098046
3044686542,36025571
3044686542,1589376188
3044686542,30799501
3044686542,1375449546
3044686542,334720576
3044686542,17638298
3044686542,146567174
3044686542,85605334
3044686542,1218100328
3044686542,2838066551
3044686542,3833676803
3044686542,"7,91995268023612E+017"
3044686542,2856932848
3044686542,377954285
3044686542,227642743
3044686542,42329259
3044686542,1067309802
3044686542,67591743
3044686542,87883286
3044686542,"7,11871506549248E+017"
3044686542,4914414342
3044686542,4622629702
3044686542,352806502
3044686542,162353278
3044686542,14252342
3044686542,"7,82580734192124E+017"
3044686542,2310695640
3044686542,4171159534
3044686542,777135943
3044686542,"7,70490229769789E+017"
3044686542,23184591
3044686542,92746008
3044686542,136301916
3044686542,3448272921
3044686542,3074679389
3044686542,19238958
3044686542,9104202
3044686542,474034258
3044686542,3253239696
3044686542,"7,8819373889176E+017"
3044686542,46245868
3044686542,375668090
3044686542,445885673
3044686542,"8,20909349275136E+017"
3044686542,4877930560
3044686542,91651447
3044686542,2249688711
3044686542,24057358
3044686542,1835821
3044686542,2561407350
3044686542,111093392
3044686542,199249094
3044686542,297073565
3044686542,1102743084
3044686542,4657994587
3044686542,99586343
3044686542,186529934
3044686542,48636190
3044686542,"7,91070237949034E+017"
3044686542,"7,05378489541784E+017"
3044686542,201239379
3044686542,37063745
3044686542,81855303
3044686542,309153127
3044686542,1520105341
3044686542,558686162
3044686542,594278352
3044686542,190246525
3044686542,267256091
3044686542,15154811
3044686542,18881614
3044686542,"7,92793193372787E+017"
3044686542,2853425326
3044686542,"8,34063761363329E+017"
3044686542,2283463274
3044686542,2351814589
3044686542,3871826339
3044686542,269584194
3044686542,20342875
3044686542,104585489
3044686542,19657120
3044686542,3648055819
3044686542,217804739
3044686542,325100970
3044686542,854581958
3044686542,483986116
3044686542,1251332575
3044686542,125695429
3044686542,2493407430
3044686542,171753220
3044686542,1017429942
3044686542,80618068
3044686542,2452073258
3044686542,404946566
3044686542,404442001
3044686542,1246397209
3044686542,840002166
3044686542,2610768194
3044686542,49413866
3044686542,991459308
3044686542,4631863647
3044686542,1302553580
3044686542,748018813
3044686542,395367768
3044686542,22839233
3044686542,3172762712
3044686542,74724779
3044686542,489868737
3044686542,40628951
3044686542,"7,80399461436645E+017"
3044686542,352650591
3044686542,12432262
3044686542,621133833
3044686542,39194970
3044686542,19608697
3044686542,1907361578
3044686542,258025439
3044686542,3443391621
3044686542,1967275506
3044686542,46790946
3044686542,37989702
3044686542,850645992
3044686542,531697681
3044686542,3931240040
3044686542,438729858
3044686542,1428575976
3044686542,64015230
3044686542,257319757
3044686542,25676709
3044686542,388503174
3044686542,88936048
3044686542,520952916
3044686542,103004948
3044686542,342250615
3044686542,210520672
3044686542,18979543
3044686542,588914106
3044686542,2742098774
3044686542,472057669
3044686542,118690641
3044686542,13982132
3044686542,15808647
3044686542,24729103
3044686542,15137538
3044686542,4159768852
3044686542,16143105
3044686542,486422305
3044686542,86172466
3044686542,534255106
3044686542,14939913
3044686542,74543
3044686542,2167059661
3044686542,191122681
3044686542,26616462
3044686542,48966898
3044686542,3344039417
3044686542,348416778
3044686542,14095937
3044686542,99173786
3044686542,95233492
3044686542,3313174584
3044686542,720754110
3044686542,928474448
3044686542,2631969664
3044686542,70570429
3044686542,1343132275
3044686542,19360666
3044686542,151844326
3044686542,2396006202
3044686542,237650650
3044686542,"7,29699028359905E+017"
3044686542,81658145
3044686542,395853499
3044686542,16557883
3044686542,4919282145
3044686542,1639877449
3044686542,439273539
3044686542,335800766
3044686542,1337118332
3044686542,1636672459
3044686542,46392565
3044686542,2198523230
3044686542,289107682
3044686542,60057276
3044686542,10680142
3044686542,2987122085
3044686542,509873057
3044686542,3824125822
3044686542,14055926
3044686542,200519952
3044686542,47876842
3044686542,23085502
3044686542,335145634
3044686542,188423774
3044686542,"8,16820845972717E+017"
3044686542,3159413824
3044686542,226599594
3044686542,2696577092
3044686542,3740214921
3044686542,349681057
3044686542,14465315
3044686542,4558263461
3044686542,2559960926
3044686542,2843640335
3044686542,21283221
3044686542,"7,13037105807684E+017"
3044686542,77295594
3044686542,1578141
3044686542,521448718
3044686542,6296562
3044686542,41577553
3044686542,617243
3044686542,43199901
3044686542,8963722
3044686542,33501542
3044686542,2396765803
3044686542,209309794
3044686542,12819112
3044686542,14647570
3044686542,123582098
3044686542,133149203
3044686542,227021376
3044686542,3449882494
3044686542,2764975040
3044686542,25023458
3044686542,268919557
3044686542,1253405990
3044686542,780291008
3044686542,3236824629
3044686542,2911279295
3044686542,13334762
3044686542,3119058705
3044686542,1213590199
3044686542,1949132852
3044686542,1924484352
3044686542,14773239
3044686542,216939636
3044686542,261789755
3044686542,19837528
3044686542,44553548
3044686542,1219888003
3044686542,148815591
3044686542,109839156
3044686542,93950513
3044686542,383289779
3044686542,16728620
3044686542,17047046
3044686542,1569180318
3044686542,46299743
3044686542,113653403
3044686542,759294997
3044686542,14491507
3044686542,2466224420
3044686542,165367317
3044686542,1576006626
3044686542,2500425074
3044686542,2907009051
3044686542,15132914
3044686542,478181304
3044686542,253647205
3044686542,7040032
3044686542,63873759
3044686542,12241752
3044686542,104462518
3044686542,132286114
3044686542,67529128
3044686542,"8,19562784191119E+017"
3044686542,22963112
3044686542,44890780
3044686542,12984852
3044686542,3834039327
3044686542,4019395289
3044686542,330312509
3044686542,222765418
3044686542,384492431
3044686542,4827825796
3044686542,"7,18191811534197E+017"
3044686542,197962366
3044686542,19936043
3044686542,26055337
3044686542,936388706
3044686542,4616113701
3044686542,380816062
3044686542,135889810
3044686542,2379152288
3044686542,1394594796
3044686542,2150869687
3044686542,22797514
3044686542,1152255560
3044686542,2436181867
3044686542,48306404
3044686542,93903950
3044686542,542747432
3044686542,252204344
3044686542,4339911
3044686542,5678882
3044686542,3238448948
3044686542,2187401519
3044686542,2831922888
3044686542,252245569
3044686542,74117821
3044686542,2148654007
3044686542,3012129075
3044686542,308407719
3044686542,"7,58118177746346E+017"
3044686542,575657816
3044686542,934057530
"1,15122802775132E+018",3101880740
"1,15122802775132E+018",2887865951
"1,15122802775132E+018",4657994587
"1,15122802775132E+018","8,36736591007646E+017"
"1,15122802775132E+018",146548246
"1,15122802775132E+018",1071707672
"1,15122802775132E+018",63522925
"1,15122802775132E+018",368158573
"1,15122802775132E+018","9,3619691181987E+017"
"1,15122802775132E+018",82411462
"1,15122802775132E+018",41639579
"1,15122802775132E+018",8692942
"1,15122802775132E+018",539981492
"1,15122802775132E+018",53151247
"1,15122802775132E+018","1,14240966763051E+018"
"1,15122802775132E+018","7,6088673003991E+017"
"1,15122802775132E+018",35315865
"1,15122802775132E+018",1383272101
"1,15122802775132E+018","1,21458537566404E+018"
"1,15122802775132E+018","8,35178526093488E+017"
"1,15122802775132E+018",30090529
"1,15122802775132E+018","1,23655719375266E+018"
"1,15122802775132E+018",301863076
"1,15122802775132E+018",20564977
"1,15122802775132E+018",718653536
"1,15122802775132E+018","9,5876757177124E+017"
"1,15122802775132E+018",361910269
"1,15122802775132E+018",309247415
"1,15122802775132E+018",224896427
"1,15122802775132E+018",15815532
"1,15122802775132E+018",467804590
"1,15122802775132E+018",1743571
"1,15122802775132E+018","1,19529699490809E+018"
"1,15122802775132E+018",29749354
"1,15122802775132E+018",817083
"1,15122802775132E+018",2946679618
"1,15122802775132E+018",28838219
"1,15122802775132E+018",532449573
"1,15122802775132E+018","9,10594173547422E+017"
"1,15122802775132E+018","6,992572343086E+017"
"1,15122802775132E+018",189868631
"1,15122802775132E+018",24502004
"1,15122802775132E+018",14396038
"1,15122802775132E+018",23863969
"1,15122802775132E+018","1,18776820374278E+018"
"1,15122802775132E+018","1,2312796931329E+018"
"1,15122802775132E+018",19663254
"1,15122802775132E+018","7,94087379288007E+017"
"1,15122802775132E+018",108899342
"1,15122802775132E+018",63157272
"1,15122802775132E+018",2203671282
"1,15122802775132E+018",627923679
"1,15122802775132E+018","1,21525719518242E+018"
"1,15122802775132E+018",149098532
"1,15122802775132E+018",96116759
"1,15122802775132E+018",41148474
"1,15122802775132E+018","7,36658020243935E+017"
"1,15122802775132E+018",709644992
"1,15122802775132E+018","7,76765734902964E+017"
"1,15122802775132E+018","8,3147269134975E+017"
"1,15122802775132E+018","1,05955237919076E+018"
"1,15122802775132E+018",4893710953
"1,15122802775132E+018",3394704713
"1,15122802775132E+018","1,22430201275972E+018"
"1,15122802775132E+018",117544529
"1,15122802775132E+018",3087618285
"1,15122802775132E+018",2855672764
"1,15122802775132E+018",1334814848
"1,15122802775132E+018",2877612238
"1,15122802775132E+018",22897269
"1,15122802775132E+018",46302139
"1,15122802775132E+018",16878633
"1,15122802775132E+018","9,10437601886294E+017"
"1,15122802775132E+018","1,17003564611675E+018"
"1,15122802775132E+018",53984939
"1,15122802775132E+018",1578043165
"1,15122802775132E+018",19185921
"1,15122802775132E+018",97582853
"1,15122802775132E+018",76165584
"1,15122802775132E+018","1,17011667622383E+018"
"1,15122802775132E+018",305015198
"1,15122802775132E+018",11410242
"1,15122802775132E+018","9,17665455485178E+017"
"1,15122802775132E+018",2334725502
"1,15122802775132E+018","7,86047748508222E+017"
"1,15122802775132E+018","1,16110580683984E+018"
"1,15122802775132E+018","1,06603757073837E+018"
"1,15122802775132E+018",2569237019
"1,15122802775132E+018","9,60942759573115E+017"
"1,15122802775132E+018",3199856542
"1,15122802775132E+018","9,13264981369483E+017"
"1,15122802775132E+018",11336782
"1,15122802775132E+018","1,17911484348969E+018"
"1,15122802775132E+018","9,53338722061312E+017"
"1,15122802775132E+018",604498301
"1,15122802775132E+018",398991185
"1,15122802775132E+018",10517722
"1,15122802775132E+018",2694342912
"1,15122802775132E+018",901622635
"1,15122802775132E+018",8861762
"1,15122802775132E+018","7,89421029860966E+017"
"1,15122802775132E+018",421152452
"1,15122802775132E+018",2800782808
"1,15122802775132E+018","1,21272464978978E+018"
"1,15122802775132E+018","8,54490836851081E+017"
"1,15122802775132E+018",407850830
"1,15122802775132E+018",14697477
"1,15122802775132E+018",24173809
"1,15122802775132E+018",851704682
"1,15122802775132E+018",4257056233
"1,15122802775132E+018","1,03221086390895E+018"
"1,15122802775132E+018",1595809370
"1,15122802775132E+018",1339518313
"1,15122802775132E+018",1071350252
"1,15122802775132E+018",348455267
"1,15122802775132E+018",514856212
"1,15122802775132E+018",1658740759
"1,15122802775132E+018","9,41445693331427E+017"
"1,15122802775132E+018",14908770
"1,15122802775132E+018",3290436545
"1,15122802775132E+018",52404597
"1,15122802775132E+018","8,55492111663219E+017"
"1,15122802775132E+018",398785862
"1,15122802775132E+018",1454215074
"1,15122802775132E+018",1396874786
"1,15122802775132E+018",310450883
"1,15122802775132E+018","1,11348487270881E+018"
"1,15122802775132E+018","1,19342493766883E+018"
"1,15122802775132E+018",1289133722
"1,15122802775132E+018",50671466
"1,15122802775132E+018","1,16371259195861E+018"
"1,15122802775132E+018","1,18408801750344E+018"
"1,15122802775132E+018",42572385
"1,15122802775132E+018",4096026441
"1,15122802775132E+018",31320232
"1,15122802775132E+018","1,09026142979672E+018"
"1,15122802775132E+018",729704556
"1,15122802775132E+018","1,17622983897959E+018"
"1,15122802775132E+018",37989702
"1,15122802775132E+018","7,74982216870982E+017"
"1,15122802775132E+018",58681382
"1,15122802775132E+018","8,94763046056337E+017"
"1,15122802775132E+018",23153223
"1,15122802775132E+018",385522168
"1,15122802775132E+018",2967533927
"1,15122802775132E+018","1,17078717868887E+018"
"1,15122802775132E+018",62697980
"1,15122802775132E+018",395137424
"1,15122802775132E+018","1,13093141711288E+018"
"1,15122802775132E+018",40217969
"1,15122802775132E+018","9,60933635296842E+017"
"1,15122802775132E+018",131325581
"1,15122802775132E+018",21594615
"1,15122802775132E+018","1,18728433468588E+018"
"1,15122802775132E+018",129653547
"1,15122802775132E+018","7,17443778244657E+017"
"1,15122802775132E+018","1,16306524872054E+018"
"1,15122802775132E+018","1,05372278309023E+018"
"1,15122802775132E+018","8,79782073329791E+017"
"1,15122802775132E+018","1,06334950776364E+018"
"1,15122802775132E+018",22140392
"1,15122802775132E+018",8442372
"1,15122802775132E+018",970977548
"1,15122802775132E+018",609413
"1,15122802775132E+018",361690384
"1,15122802775132E+018","1,09971769629865E+018"
"1,15122802775132E+018",15186930
"1,15122802775132E+018",15664021
"1,15122802775132E+018",2950535441
"1,15122802775132E+018","1,12869089188177E+018"
"1,15122802775132E+018",327083544
"1,15122802775132E+018",33051111
"1,15122802775132E+018",95153920
"1,15122802775132E+018","1,17910660628326E+018"
"1,15122802775132E+018",79386645
"1,15122802775132E+018","1,10017276957506E+018"
"1,15122802775132E+018","1,15843245347382E+018"
"1,15122802775132E+018","1,05995423255029E+018"
"1,15122802775132E+018","1,11557860340262E+018"
"1,15122802775132E+018",1551385622
"1,15122802775132E+018","8,10537852178145E+017"
"1,15122802775132E+018",15965346
"1,15122802775132E+018","9,46512471275086E+017"
"1,15122802775132E+018",918261548
"1,15122802775132E+018",50706020
"1,15122802775132E+018","1,15663470804787E+018"
"1,15122802775132E+018",273131111
"1,15122802775132E+018",19055698
"1,15122802775132E+018",2533535324
"1,15122802775132E+018","7,87404042012099E+017"
"1,15122802775132E+018",255048621
"1,15122802775132E+018","1,15380018692734E+018"
"1,15122802775132E+018",2154127088
"1,15122802775132E+018",18019105
"1,15122802775132E+018",110826956
"1,15122802775132E+018",2261261
"1,15122802775132E+018",121597316
"1,15122802775132E+018",2314441351
"1,15122802775132E+018","1,10877578979177E+018"
"1,15122802775132E+018","1,14065234407974E+018"
"1,15122802775132E+018",340957066
"1,15122802775132E+018",2418551
"1,15122802775132E+018",17139261
"1,15122802775132E+018","1,03604918455681E+018"
"1,15122802775132E+018","8,59875144550011E+017"
"1,15122802775132E+018",2927266003
"1,15122802775132E+018","8,10585618031985E+017"
"1,15122802775132E+018",111359139
"1,15122802775132E+018",71557700
"1,15122802775132E+018",169249504
"1,15122802775132E+018",354099612
"1,15122802775132E+018",95446652
"1,15122802775132E+018",40643519
"1,15122802775132E+018",72885515
"1,15122802775132E+018",267413060
"1,15122802775132E+018","1,15099304151318E+018"
"1,15122802775132E+018","9,60917290526102E+017"
"1,15122802775132E+018",222295636
"1,15122802775132E+018",4779863874
"1,15122802775132E+018","7,50022168675688E+017"
"1,15122802775132E+018",2773564214
"1,15122802775132E+018",72389149
"1,15122802775132E+018","9,57024441338417E+017"
"1,15122802775132E+018",551600672
"1,15122802775132E+018",935332760
"1,15122802775132E+018",14232938
"1,15122802775132E+018",35423929
"1,15122802775132E+018",2417085025
"1,15122802775132E+018",622325507
"1,15122802775132E+018","1,08768197789609E+018"
"1,15122802775132E+018",2438938190
"1,15122802775132E+018","8,5097830375014E+017"
"1,15122802775132E+018","1,00760634780076E+018"
"1,15122802775132E+018","1,1409243310501E+018"
"1,15122802775132E+018",372947003
"1,15122802775132E+018","8,88171786256261E+017"
"1,15122802775132E+018",90705705
"1,15122802775132E+018",157981564
"1,15122802775132E+018",33249457
"1,15122802775132E+018",2876480880
"1,15122802775132E+018","7,83599340833169E+017"
"1,15122802775132E+018",225236194
"1,15122802775132E+018","1,14098443574514E+018"
"1,15122802775132E+018","1,05005043970052E+018"
"1,15122802775132E+018","1,0064900879857E+018"
"1,15122802775132E+018",17372728
"1,15122802775132E+018",220983330
"1,15122802775132E+018",518128358
"1,15122802775132E+018",300552750
"1,15122802775132E+018","1,11711400475996E+018"
"1,15122802775132E+018",1012095427
"1,15122802775132E+018",415077242
"1,15122802775132E+018",282950486
"1,15122802775132E+018",214886875
"1,15122802775132E+018",573446755
"1,15122802775132E+018",42456559
"1,15122802775132E+018","1,12149219223581E+018"
"1,15122802775132E+018",15172072
"1,15122802775132E+018","7,73607406551073E+017"
"1,15122802775132E+018",559614467
"1,15122802775132E+018",1218100328
"1,15122802775132E+018",75261668
"1,15122802775132E+018",2190724014
"1,15122802775132E+018","1,09743470925518E+018"
"1,15122802775132E+018",95233492
"1,15122802775132E+018",22332147
"1,15122802775132E+018",34317032
"1,15122802775132E+018",246560945
"1,15122802775132E+018",1880674038
"1,15122802775132E+018",16130330
"1,15122802775132E+018",24346550
"1,15122802775132E+018","1,00641942124468E+018"
"1,15122802775132E+018",14904610
"1,15122802775132E+018",21713505
"1,15122802775132E+018",17856201
"1,15122802775132E+018",18464317
"1,15122802775132E+018",66312892
"1,15122802775132E+018","1,0898837475903E+018"
"1,15122802775132E+018","1,01730853969667E+018"
"1,15122802775132E+018",16951956
"1,15122802775132E+018","8,30154425452921E+017"
"1,15122802775132E+018",16213079
"1,15122802775132E+018",541637104
"1,15122802775132E+018",390159434
"1,15122802775132E+018",914119638
"1,15122802775132E+018","8,29243809687015E+017"
"1,15122802775132E+018","1,12985697919375E+018"
"1,15122802775132E+018",975918325
"1,15122802775132E+018",2612708718
"1,15122802775132E+018",743452002
"1,15122802775132E+018",281982261
"1,15122802775132E+018",1020952663
"1,15122802775132E+018",484963255
"1,15122802775132E+018","7,42391990944465E+017"
"1,15122802775132E+018",19541556
"1,15122802775132E+018","7,35954684981084E+017"
"1,15122802775132E+018",244320702
"1,15122802775132E+018",703632550
"1,15122802775132E+018",165745785
"1,15122802775132E+018","8,29712720542831E+017"
"1,15122802775132E+018","7,03052849039675E+017"
"1,15122802775132E+018",987181214
"1,15122802775132E+018","8,29369416307446E+017"
"1,15122802775132E+018","7,09281584206078E+017"
"1,15122802775132E+018","1,10918560035424E+018"
"1,15122802775132E+018","8,68090979919827E+017"
"1,15122802775132E+018","1,1200299213199E+018"
"1,15122802775132E+018",613173206
"1,15122802775132E+018",59836926
"1,15122802775132E+018","1,02236941346129E+018"
"1,15122802775132E+018",136400506
"1,15122802775132E+018",4280096173
"1,15122802775132E+018",45100408
"1,15122802775132E+018",103887642
"1,15122802775132E+018",14368074
"1,15122802775132E+018","1,12046346048202E+018"
"1,15122802775132E+018",2478873590
"1,15122802775132E+018",814826774
"1,15122802775132E+018","9,75493802197594E+017"
"1,15122802775132E+018",14335586
"1,15122802775132E+018","9,91387993247171E+017"
"1,15122802775132E+018",19711765
"1,15122802775132E+018",29506821
"1,15122802775132E+018",10720602
"1,15122802775132E+018",72819944
"1,15122802775132E+018",371328288
"1,15122802775132E+018",13235832
"1,15122802775132E+018",326511843
"1,15122802775132E+018",38543346
"1,15122802775132E+018",28028017
"1,15122802775132E+018","9,27925400189235E+017"
"1,15122802775132E+018",49129289
"1,15122802775132E+018","8,62037690597953E+017"
"1,15122802775132E+018",185039697
"1,15122802775132E+018","8,6715973367704E+017"
"1,15122802775132E+018",17522684
"1,15122802775132E+018","1,09078066873964E+018"
"1,15122802775132E+018",35061327
"1,15122802775132E+018",4901659043
"1,15122802775132E+018",115938897
"1,15122802775132E+018","8,98625964246131E+017"
"1,15122802775132E+018",903253872
"1,15122802775132E+018",175282603
"1,15122802775132E+018","8,23740494781911E+017"
"1,15122802775132E+018",471550563
"1,15122802775132E+018",817074074
"1,15122802775132E+018",240764891
"1,15122802775132E+018","7,26170502406902E+017"
"1,15122802775132E+018",241237143
"1,15122802775132E+018",19685455
"1,15122802775132E+018",2811503196
"1,15122802775132E+018",271767796
"1,15122802775132E+018","7,36221501209203E+017"
"1,15122802775132E+018",2493407430
"1,15122802775132E+018",125695429
"1,15122802775132E+018",19136693
"1,15122802775132E+018",701385996
"1,15122802775132E+018",50387337
"1,15122802775132E+018",2965150132
"1,15122802775132E+018",19047753
"1,15122802775132E+018",2303998730
"1,15122802775132E+018","8,32694676968743E+017"
"1,15122802775132E+018","1,0902618182605E+018"
"1,15122802775132E+018",399009974
"1,15122802775132E+018",405543136
"1,15122802775132E+018","7,76446521625698E+017"
"1,15122802775132E+018",355036400
"1,15122802775132E+018",81188654
"1,15122802775132E+018",1684230956
"1,15122802775132E+018","8,41063115722805E+017"
"1,15122802775132E+018",1711971121
"1,15122802775132E+018",2838358556
"1,15122802775132E+018",2480758555
"1,15122802775132E+018",862251330
"1,15122802775132E+018",8133862
"1,15122802775132E+018","1,08307324298887E+018"
"1,15122802775132E+018",3332014947
"1,15122802775132E+018",210056653
"1,15122802775132E+018",17638298
"1,15122802775132E+018",19238958
"1,15122802775132E+018",14286491
"1,15122802775132E+018",264162545
"1,15122802775132E+018",1596718267
"1,15122802775132E+018",87345997
"1,15122802775132E+018","8,15733290955112E+017"
"1,15122802775132E+018",232103425
"1,15122802775132E+018","1,03796698398214E+018"
"1,15122802775132E+018","9,83515416499773E+017"
"1,15122802775132E+018","1,09019968308188E+018"
"1,15122802775132E+018","7,48885228492562E+017"
"1,15122802775132E+018",15584175
"1,15122802775132E+018",18696996
"1,15122802775132E+018","9,74716085328105E+017"
"1,15122802775132E+018",188444270
"1,15122802775132E+018",17106514
"1,15122802775132E+018","9,56616990944194E+017"
"1,15122802775132E+018","8,25087118309351E+017"
"1,15122802775132E+018",201015192
"1,15122802775132E+018",1111940934
"1,15122802775132E+018","7,40398838058504E+017"
"1,15122802775132E+018",146502086
"1,15122802775132E+018","1,03441597789784E+018"
"1,15122802775132E+018",21242028
"1,15122802775132E+018",2347840513
"1,15122802775132E+018",438729858
"1,15122802775132E+018",262659868
"1,15122802775132E+018","9,59531866993844E+017"
"1,15122802775132E+018","8,81882604177412E+017"
"1,15122802775132E+018","9,38826135479161E+017"
"1,15122802775132E+018",55547770
"1,15122802775132E+018","1,00572260947503E+018"
"1,15122802775132E+018","8,89132671556891E+017"
"1,15122802775132E+018","8,08633423300624E+017"
"1,15122802775132E+018","1,00101819331247E+018"
"1,15122802775132E+018","1,06721878080631E+018"
"1,15122802775132E+018",605697046
"1,15122802775132E+018",20478716
"1,15122802775132E+018",933330985
"1,15122802775132E+018",1435641350
"1,15122802775132E+018",3542756662
"1,15122802775132E+018",1067807030
"1,15122802775132E+018",136301916
"1,15122802775132E+018","9,44216693559234E+017"
"1,15122802775132E+018","1,07281403004423E+018"
"1,15122802775132E+018",14410862
"1,15122802775132E+018",3272160883
"1,15122802775132E+018",35675002
"1,15122802775132E+018",1639877449
"1,15122802775132E+018","8,72526149968179E+017"
"1,15122802775132E+018",860302657
"1,15122802775132E+018",3995717735
"1,15122802775132E+018",755419584
"1,15122802775132E+018",1949132852
"1,15122802775132E+018",8932272
"1,15122802775132E+018",106149134
"1,15122802775132E+018",133835213
"1,15122802775132E+018",480196886
"1,15122802775132E+018",14077609
"1,15122802775132E+018",994243399
"1,15122802775132E+018",273639507
"1,15122802775132E+018",2998896042
"1,15122802775132E+018",4669309832
"1,15122802775132E+018",299894471
"1,15122802775132E+018",76821702
"1,15122802775132E+018",2331634399
"1,15122802775132E+018",96102210
"1,15122802775132E+018","8,34063761363329E+017"
"1,15122802775132E+018",220325857
"1,15122802775132E+018",523582008
"1,15122802775132E+018",39308951
"1,15122802775132E+018",102087933
"1,15122802775132E+018",21406834
"1,15122802775132E+018",14370378
"1,15122802775132E+018",4286824948
"1,15122802775132E+018",18129652
